num,time,ua,ub,uc,ia,ib,ic,P,S,PF,F,Pa,Pb,Pc,Sa,Sb,Sc,PFa,PFb,PFc,v
40558,2019-7-21 06:19:42.973,237.35,238.1,235.22,1.218,1.758,1.56,532,1073,0.494,50.02,157,228,147,289,418,366,0.544,0.546,0.405,300
40559,2019-7-21 06:19:43.184,237.31,238.06,235.24,1.218,1.752,1.56,531,1072,0.494,50.02,155,227,149,289,417,366,0.541,0.545,0.405,300
40560,2019-7-21 06:19:43.408,237.31,238.06,235.24,1.218,1.752,1.56,531,1072,0.494,50.02,155,227,149,289,417,366,0.541,0.545,0.405,300
40561,2019-7-21 06:19:43.636,237.27,237.97,235.09,1.218,1.752,1.554,531,1071,0.496,50.02,157,227,147,289,417,365,0.544,0.546,0.405,300
40562,2019-7-21 06:19:43.846,237.27,237.97,235.09,1.218,1.752,1.554,531,1071,0.496,50.02,157,227,147,289,417,365,0.544,0.546,0.405,300
40563,2019-7-21 06:19:44.138,237.33,238.01,235.2,1.224,1.752,1.56,534,1073,0.498,50.02,157,228,149,290,417,366,0.541,0.547,0.408,300
40564,2019-7-21 06:19:44.307,237.33,238.01,235.2,1.224,1.752,1.56,534,1073,0.498,50.02,157,228,149,290,417,366,0.541,0.547,0.408,300
40565,2019-7-21 06:19:44.518,237.33,238.01,235.2,1.224,1.752,1.56,534,1073,0.498,50.02,157,228,149,290,417,366,0.541,0.547,0.408,300
40566,2019-7-21 06:19:44.731,237.4,238.06,235.29,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.541,0.545,0.409,300
40567,2019-7-21 06:19:44.956,237.4,238.06,235.29,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.541,0.545,0.409,300
40568,2019-7-21 06:19:45.173,237.29,237.95,235.15,1.218,1.752,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.543,0.546,0.408,300
40569,2019-7-21 06:19:45.342,237.29,237.95,235.15,1.218,1.752,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.543,0.546,0.408,300
40570,2019-7-21 06:19:45.516,237.29,237.95,235.15,1.218,1.752,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.543,0.546,0.408,300
40571,2019-7-21 06:19:45.689,237.31,237.93,235.13,1.218,1.746,1.554,533,1070,0.496,50.02,157,227,149,290,415,365,0.544,0.545,0.409,300
40572,2019-7-21 06:19:45.859,237.31,237.93,235.13,1.218,1.746,1.554,533,1070,0.496,50.02,157,227,149,290,415,365,0.544,0.545,0.409,300
40573,2019-7-21 06:19:46.065,237.31,237.93,235.13,1.218,1.746,1.554,533,1070,0.496,50.02,157,227,149,290,415,365,0.544,0.545,0.409,300
40574,2019-7-21 06:19:46.284,237.29,237.88,235.13,1.224,1.74,1.554,532,1069,0.496,50.02,157,225,150,290,414,365,0.542,0.546,0.411,300
40575,2019-7-21 06:19:46.508,237.29,237.88,235.13,1.224,1.74,1.554,532,1069,0.496,50.02,157,225,150,290,414,365,0.542,0.546,0.411,300
40576,2019-7-21 06:19:46.727,237.31,237.93,235.13,1.218,1.746,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.544,0.546,0.41,300
40577,2019-7-21 06:19:46.952,237.31,237.93,235.13,1.218,1.746,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.544,0.546,0.41,300
40578,2019-7-21 06:19:47.172,237.38,237.95,235.22,1.224,1.746,1.56,532,1070,0.496,50.02,157,225,150,290,414,366,0.542,0.545,0.41,300
40579,2019-7-21 06:19:47.394,237.38,237.95,235.22,1.224,1.746,1.56,532,1070,0.496,50.02,157,225,150,290,414,366,0.542,0.545,0.41,300
40580,2019-7-21 06:19:47.646,237.4,237.9,235.18,1.224,1.746,1.56,533,1070,0.5,50.02,158,225,150,290,414,366,0.543,0.545,0.41,300
40581,2019-7-21 06:19:47.824,237.4,237.9,235.18,1.224,1.746,1.56,533,1070,0.5,50.02,158,225,150,290,414,366,0.543,0.545,0.41,300
40582,2019-7-21 06:19:48.053,237.4,237.9,235.18,1.224,1.746,1.56,533,1070,0.5,50.02,158,225,150,290,414,366,0.543,0.545,0.41,300
40583,2019-7-21 06:19:48.276,237.38,237.9,235.18,1.224,1.74,1.554,531,1069,0.496,50.02,157,225,149,290,414,365,0.543,0.546,0.41,300
40584,2019-7-21 06:19:48.488,237.38,237.9,235.18,1.224,1.74,1.554,531,1069,0.496,50.02,157,225,149,290,414,365,0.543,0.546,0.41,300
40585,2019-7-21 06:19:48.712,237.33,237.88,235.2,1.224,1.746,1.56,533,1070,0.5,50.02,158,225,150,291,414,365,0.544,0.546,0.413,300
40586,2019-7-21 06:19:48.945,237.33,237.88,235.2,1.224,1.746,1.56,533,1070,0.5,50.02,158,225,150,291,414,365,0.544,0.546,0.413,300
40587,2019-7-21 06:19:49.167,237.42,237.95,235.24,1.23,1.746,1.554,532,1070,0.496,50.02,157,225,150,290,415,365,0.543,0.545,0.41,300
40588,2019-7-21 06:19:49.381,237.42,237.95,235.24,1.23,1.746,1.554,532,1070,0.496,50.02,157,225,150,290,415,365,0.543,0.545,0.41,300
40589,2019-7-21 06:19:49.652,237.4,237.95,235.2,1.224,1.746,1.554,533,1069,0.496,50.03,157,227,149,289,415,365,0.544,0.544,0.409,300
40590,2019-7-21 06:19:49.819,237.4,237.95,235.2,1.224,1.746,1.554,533,1069,0.496,50.03,157,227,149,289,415,365,0.544,0.544,0.409,300
40591,2019-7-21 06:19:50.044,237.4,237.95,235.2,1.224,1.746,1.554,533,1069,0.496,50.03,157,227,149,289,415,365,0.544,0.544,0.409,300
40592,2019-7-21 06:19:50.256,237.22,237.79,235.09,1.218,1.74,1.554,531,1067,0.498,50.02,157,225,149,289,414,364,0.543,0.546,0.411,300
40593,2019-7-21 06:19:50.477,237.22,237.79,235.09,1.218,1.74,1.554,531,1067,0.498,50.02,157,225,149,289,414,364,0.543,0.546,0.411,300
40594,2019-7-21 06:19:50.711,237.27,237.82,235.09,1.218,1.746,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.545,0.545,0.408,300
40595,2019-7-21 06:19:50.925,237.27,237.82,235.09,1.218,1.746,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.545,0.545,0.408,300
40596,2019-7-21 06:19:51.157,237.22,237.82,235.07,1.218,1.74,1.554,531,1067,0.498,50.02,157,225,149,289,414,364,0.545,0.545,0.408,300
40597,2019-7-21 06:19:51.366,237.22,237.82,235.07,1.218,1.74,1.554,531,1067,0.498,50.02,157,225,149,289,414,364,0.545,0.545,0.408,300
40598,2019-7-21 06:19:51.657,237.24,237.82,235.04,1.218,1.74,1.554,531,1068,0.496,50.02,157,225,149,289,414,365,0.545,0.546,0.408,300
40599,2019-7-21 06:19:51.827,237.24,237.82,235.04,1.218,1.74,1.554,531,1068,0.496,50.02,157,225,149,289,414,365,0.545,0.546,0.408,300
40600,2019-7-21 06:19:52.026,237.24,237.82,235.04,1.218,1.74,1.554,531,1068,0.496,50.02,157,225,149,289,414,365,0.545,0.546,0.408,300
40601,2019-7-21 06:19:52.250,237.24,237.82,235.02,1.218,1.746,1.554,534,1068,0.5,50.02,158,227,149,289,415,364,0.548,0.546,0.408,300
40602,2019-7-21 06:19:52.471,237.24,237.82,235.02,1.218,1.746,1.554,534,1068,0.5,50.02,158,227,149,289,415,364,0.548,0.546,0.408,300
40603,2019-7-21 06:19:52.693,237.35,237.9,235.13,1.224,1.746,1.554,530,1070,0.496,50.02,158,225,147,290,415,365,0.545,0.545,0.407,300
40604,2019-7-21 06:19:52.917,237.35,237.9,235.13,1.224,1.746,1.554,530,1070,0.496,50.02,158,225,147,290,415,365,0.545,0.545,0.407,300
40605,2019-7-21 06:19:53.165,237.31,237.86,235.11,1.224,1.746,1.554,535,1068,0.5,50.02,158,227,150,290,414,364,0.546,0.546,0.411,300
40606,2019-7-21 06:19:53.346,237.31,237.86,235.11,1.224,1.746,1.554,535,1068,0.5,50.02,158,227,150,290,414,364,0.546,0.546,0.411,300
40607,2019-7-21 06:19:53.578,237.31,237.86,235.11,1.224,1.746,1.554,535,1068,0.5,50.02,158,227,150,290,414,364,0.546,0.546,0.411,300
40608,2019-7-21 06:19:53.825,237.22,237.77,235.04,1.224,1.74,1.548,531,1066,0.498,50.02,157,225,149,289,413,364,0.544,0.546,0.411,300
40609,2019-7-21 06:19:54.007,237.22,237.77,235.04,1.224,1.74,1.548,531,1066,0.498,50.02,157,225,149,289,413,364,0.544,0.546,0.411,300
40610,2019-7-21 06:19:54.235,237.24,237.84,235.11,1.224,1.74,1.554,531,1068,0.496,50.02,157,225,149,290,413,365,0.543,0.547,0.41,300
40611,2019-7-21 06:19:54.448,237.24,237.84,235.11,1.224,1.74,1.554,531,1068,0.496,50.02,157,225,149,290,413,365,0.543,0.547,0.41,300
40612,2019-7-21 06:19:54.672,237.18,237.82,235.11,1.218,1.74,1.554,532,1066,0.498,50.02,157,225,150,289,413,364,0.542,0.547,0.411,300
40613,2019-7-21 06:19:54.900,237.18,237.82,235.11,1.218,1.74,1.554,532,1066,0.498,50.02,157,225,150,289,413,364,0.542,0.547,0.411,300
40614,2019-7-21 06:19:55.174,237.2,237.79,235.13,1.224,1.734,1.554,532,1066,0.498,50.02,157,225,150,290,411,365,0.541,0.547,0.413,300
40615,2019-7-21 06:19:55.345,237.2,237.79,235.13,1.224,1.734,1.554,532,1066,0.498,50.02,157,225,150,290,411,365,0.541,0.547,0.413,300
40616,2019-7-21 06:19:55.558,237.2,237.79,235.13,1.224,1.734,1.554,532,1066,0.498,50.02,157,225,150,290,411,365,0.541,0.547,0.413,300
40617,2019-7-21 06:19:55.794,237.09,237.71,235,1.218,1.734,1.554,532,1065,0.498,50.02,157,225,150,289,411,365,0.542,0.547,0.412,300
40618,2019-7-21 06:19:55.997,237.09,237.71,235,1.218,1.734,1.554,532,1065,0.498,50.02,157,225,150,289,411,365,0.542,0.547,0.412,300
40619,2019-7-21 06:19:56.224,237.16,237.77,235.09,1.218,1.734,1.554,532,1067,0.498,50.02,157,225,150,289,413,365,0.542,0.547,0.412,300
40620,2019-7-21 06:19:56.453,237.16,237.77,235.09,1.218,1.734,1.554,532,1067,0.498,50.02,157,225,150,289,413,365,0.542,0.547,0.412,300
40621,2019-7-21 06:19:56.666,237.16,237.79,235.13,1.224,1.74,1.56,532,1068,0.496,50.02,157,225,150,289,413,366,0.542,0.548,0.412,300
40622,2019-7-21 06:19:56.883,237.16,237.79,235.13,1.224,1.74,1.56,532,1068,0.496,50.02,157,225,150,289,413,366,0.542,0.548,0.412,300
40623,2019-7-21 06:19:57.174,237.18,237.86,235.18,1.224,1.74,1.56,532,1069,0.496,50.02,155,227,150,289,414,366,0.54,0.547,0.412,300
40624,2019-7-21 06:19:57.342,237.18,237.86,235.18,1.224,1.74,1.56,532,1069,0.496,50.02,155,227,150,289,414,366,0.54,0.547,0.412,300
40625,2019-7-21 06:19:57.545,237.18,237.86,235.18,1.224,1.74,1.56,532,1069,0.496,50.02,155,227,150,289,414,366,0.54,0.547,0.412,300
40626,2019-7-21 06:19:57.817,237.2,237.86,235.13,1.224,1.74,1.56,531,1070,0.496,50.02,157,225,149,290,414,366,0.542,0.546,0.409,300
40627,2019-7-21 06:19:57.992,237.2,237.86,235.13,1.224,1.74,1.56,531,1070,0.496,50.02,157,225,149,290,414,366,0.542,0.546,0.409,300
40628,2019-7-21 06:19:58.215,237.11,237.79,235.04,1.218,1.74,1.554,531,1068,0.496,50.02,157,225,149,289,414,365,0.542,0.547,0.409,300
40629,2019-7-21 06:19:58.434,237.11,237.79,235.04,1.218,1.74,1.554,531,1068,0.496,50.02,157,225,149,289,414,365,0.542,0.547,0.409,300
40630,2019-7-21 06:19:58.671,237.09,237.77,235.09,1.218,1.74,1.554,530,1067,0.498,50.02,155,225,150,289,413,365,0.54,0.546,0.411,300
40631,2019-7-21 06:19:58.875,237.09,237.77,235.09,1.218,1.74,1.554,530,1067,0.498,50.02,155,225,150,289,413,365,0.54,0.546,0.411,300
40632,2019-7-21 06:19:59.091,237.09,237.77,235.09,1.218,1.74,1.554,530,1067,0.498,50.02,155,225,150,289,413,365,0.54,0.546,0.411,300
40633,2019-7-21 06:19:59.317,237.13,237.79,235.09,1.224,1.74,1.56,532,1070,0.496,50.02,157,225,150,290,414,366,0.541,0.546,0.411,300
40634,2019-7-21 06:19:59.540,237.13,237.79,235.09,1.224,1.74,1.56,532,1070,0.496,50.02,157,225,150,290,414,366,0.541,0.546,0.411,300
40635,2019-7-21 06:19:59.753,237.2,237.86,235.13,1.224,1.74,1.554,532,1069,0.496,50.02,157,225,150,290,414,365,0.542,0.545,0.411,300
40636,2019-7-21 06:19:59.974,237.2,237.86,235.13,1.224,1.74,1.554,532,1069,0.496,50.02,157,225,150,290,414,365,0.542,0.545,0.411,300
40637,2019-7-21 06:20:00.195,237.24,237.9,235.13,1.218,1.746,1.56,533,1070,0.496,50.02,157,227,149,289,415,366,0.542,0.547,0.408,300
40638,2019-7-21 06:20:00.435,237.24,237.9,235.13,1.218,1.746,1.56,533,1070,0.496,50.02,157,227,149,289,415,366,0.542,0.547,0.408,300
40639,2019-7-21 06:20:00.606,237.24,237.9,235.13,1.218,1.746,1.56,533,1070,0.496,50.02,157,227,149,289,415,366,0.542,0.547,0.408,300
40640,2019-7-21 06:20:00.806,237.2,237.84,235.15,1.224,1.74,1.56,532,1068,0.496,50.02,157,225,150,290,413,365,0.542,0.546,0.412,300
40641,2019-7-21 06:20:00.975,237.2,237.84,235.15,1.224,1.74,1.56,532,1068,0.496,50.02,157,225,150,290,413,365,0.542,0.546,0.412,300
40642,2019-7-21 06:20:01.145,237.2,237.84,235.15,1.224,1.74,1.56,532,1068,0.496,50.02,157,225,150,290,413,365,0.542,0.546,0.412,300
40643,2019-7-21 06:20:01.318,237.2,237.88,235.18,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.542,0.547,0.41,300
40644,2019-7-21 06:20:01.524,237.2,237.88,235.18,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.542,0.547,0.41,300
40645,2019-7-21 06:20:01.744,237.27,237.97,235.2,1.224,1.746,1.56,533,1072,0.494,50.02,157,227,149,289,417,366,0.543,0.547,0.408,300
40646,2019-7-21 06:20:01.983,237.27,237.97,235.2,1.224,1.746,1.56,533,1072,0.494,50.02,157,227,149,289,417,366,0.543,0.547,0.408,300
40647,2019-7-21 06:20:02.154,237.27,237.97,235.2,1.224,1.746,1.56,533,1072,0.494,50.02,157,227,149,289,417,366,0.543,0.547,0.408,300
40648,2019-7-21 06:20:02.326,237.22,237.99,235.2,1.218,1.752,1.56,533,1071,0.496,50.02,157,227,149,289,417,365,0.541,0.547,0.407,300
40649,2019-7-21 06:20:02.505,237.22,237.99,235.2,1.218,1.752,1.56,533,1071,0.496,50.02,157,227,149,289,417,365,0.541,0.547,0.407,300
40650,2019-7-21 06:20:02.707,237.16,237.84,235.09,1.218,1.746,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.544,0.546,0.409,300
40651,2019-7-21 06:20:02.878,237.16,237.84,235.09,1.218,1.746,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.544,0.546,0.409,300
40652,2019-7-21 06:20:03.080,237.16,237.84,235.09,1.218,1.746,1.554,533,1069,0.496,50.02,157,227,149,289,415,365,0.544,0.546,0.409,300
40653,2019-7-21 06:20:03.299,237.24,237.9,235.15,1.218,1.752,1.56,533,1069,0.496,50.02,157,227,149,289,415,365,0.542,0.545,0.409,300
40654,2019-7-21 06:20:03.527,237.24,237.9,235.15,1.218,1.752,1.56,533,1069,0.496,50.02,157,227,149,289,415,365,0.542,0.545,0.409,300
40655,2019-7-21 06:20:03.733,237.27,237.93,235.18,1.224,1.746,1.56,533,1071,0.494,50.02,157,227,149,290,415,366,0.543,0.546,0.408,300
40656,2019-7-21 06:20:03.953,237.27,237.93,235.18,1.224,1.746,1.56,533,1071,0.494,50.02,157,227,149,290,415,366,0.543,0.546,0.408,300
40657,2019-7-21 06:20:04.192,237.29,238.01,235.24,1.218,1.752,1.56,533,1072,0.494,50.02,157,227,149,289,417,366,0.543,0.545,0.407,300
40658,2019-7-21 06:20:04.409,237.29,238.01,235.24,1.218,1.752,1.56,533,1072,0.494,50.02,157,227,149,289,417,366,0.543,0.545,0.407,300
40659,2019-7-21 06:20:04.580,237.29,238.01,235.24,1.218,1.752,1.56,533,1072,0.494,50.02,157,227,149,289,417,366,0.543,0.545,0.407,300
40660,2019-7-21 06:20:04.750,237.31,238.01,235.24,1.224,1.758,1.56,534,1076,0.496,50.02,157,228,149,290,418,368,0.544,0.546,0.406,300
40661,2019-7-21 06:20:04.921,237.31,238.01,235.24,1.224,1.758,1.56,534,1076,0.496,50.02,157,228,149,290,418,368,0.544,0.546,0.406,300
40662,2019-7-21 06:20:05.091,237.31,238.01,235.24,1.224,1.758,1.56,534,1076,0.496,50.02,157,228,149,290,418,368,0.544,0.546,0.406,300
40663,2019-7-21 06:20:05.294,237.29,237.95,235.18,1.224,1.746,1.554,533,1070,0.496,50.02,157,227,149,290,415,365,0.544,0.545,0.408,300
40664,2019-7-21 06:20:05.505,237.29,237.95,235.18,1.224,1.746,1.554,533,1070,0.496,50.02,157,227,149,290,415,365,0.544,0.545,0.408,300
40665,2019-7-21 06:20:05.722,237.27,237.95,235.18,1.224,1.758,1.56,534,1074,0.498,50.02,157,228,149,290,418,366,0.544,0.546,0.408,300
40666,2019-7-21 06:20:05.953,237.27,237.95,235.18,1.224,1.758,1.56,534,1074,0.498,50.02,157,228,149,290,418,366,0.544,0.546,0.408,300
40667,2019-7-21 06:20:06.206,237.2,237.88,235.18,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.542,0.545,0.411,300
40668,2019-7-21 06:20:06.400,237.2,237.88,235.18,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.542,0.545,0.411,300
40669,2019-7-21 06:20:06.617,237.2,237.88,235.18,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.542,0.545,0.411,300
40670,2019-7-21 06:20:06.835,237.27,237.99,235.26,1.224,1.752,1.566,534,1075,0.498,50.02,157,227,150,290,417,368,0.541,0.547,0.409,300
40671,2019-7-21 06:20:07.062,237.27,237.99,235.26,1.224,1.752,1.566,534,1075,0.498,50.02,157,227,150,290,417,368,0.541,0.547,0.409,300
40672,2019-7-21 06:20:07.274,237.24,237.95,235.24,1.224,1.746,1.56,534,1073,0.498,50.02,157,227,150,290,415,368,0.541,0.545,0.409,300
40673,2019-7-21 06:20:07.506,237.24,237.95,235.24,1.224,1.746,1.56,534,1073,0.498,50.02,157,227,150,290,415,368,0.541,0.545,0.409,300
40674,2019-7-21 06:20:07.712,237.27,237.93,235.22,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.54,0.547,0.41,300
40675,2019-7-21 06:20:07.936,237.27,237.93,235.22,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.54,0.547,0.41,300
40676,2019-7-21 06:20:08.204,237.22,237.93,235.22,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.541,0.546,0.409,300
40677,2019-7-21 06:20:08.379,237.22,237.93,235.22,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.541,0.546,0.409,300
40678,2019-7-21 06:20:08.601,237.22,237.93,235.22,1.224,1.746,1.56,534,1071,0.498,50.02,157,227,150,290,415,366,0.541,0.546,0.409,300
40679,2019-7-21 06:20:08.832,237.16,237.86,235.18,1.224,1.74,1.566,533,1072,0.498,50.02,155,227,151,290,414,368,0.538,0.548,0.411,300
40680,2019-7-21 06:20:09.041,237.16,237.86,235.18,1.224,1.74,1.566,533,1072,0.498,50.02,155,227,151,290,414,368,0.538,0.548,0.411,300
40681,2019-7-21 06:20:09.273,237.24,237.97,235.26,1.224,1.752,1.566,536,1075,0.498,50.02,157,228,151,290,417,368,0.54,0.547,0.412,300
40682,2019-7-21 06:20:09.487,237.24,237.97,235.26,1.224,1.752,1.566,536,1075,0.498,50.02,157,228,151,290,417,368,0.54,0.547,0.412,300
40683,2019-7-21 06:20:09.715,237.22,237.97,235.24,1.224,1.752,1.566,533,1074,0.498,50.02,155,228,150,289,417,368,0.539,0.547,0.41,300
40684,2019-7-21 06:20:09.923,237.22,237.97,235.24,1.224,1.752,1.566,533,1074,0.498,50.02,155,228,150,289,417,368,0.539,0.547,0.41,300
40685,2019-7-21 06:20:10.208,237.2,237.93,235.24,1.224,1.746,1.56,534,1070,0.5,50.02,157,227,150,290,414,366,0.54,0.547,0.41,300
40686,2019-7-21 06:20:10.376,237.2,237.93,235.24,1.224,1.746,1.56,534,1070,0.5,50.02,157,227,150,290,414,366,0.54,0.547,0.41,300
40687,2019-7-21 06:20:10.604,237.2,237.93,235.24,1.224,1.746,1.56,534,1070,0.5,50.02,157,227,150,290,414,366,0.54,0.547,0.41,300
40688,2019-7-21 06:20:10.813,237.13,237.86,235.13,1.218,1.752,1.566,533,1074,0.498,50.01,155,228,150,289,417,368,0.54,0.548,0.408,300
40689,2019-7-21 06:20:11.041,237.13,237.86,235.13,1.218,1.752,1.566,533,1074,0.498,50.01,155,228,150,289,417,368,0.54,0.548,0.408,300
40690,2019-7-21 06:20:11.255,237.16,237.88,235.2,1.224,1.746,1.56,534,1071,0.498,50.01,157,227,150,290,415,366,0.54,0.547,0.411,300
40691,2019-7-21 06:20:11.478,237.16,237.88,235.2,1.224,1.746,1.56,534,1071,0.498,50.01,157,227,150,290,415,366,0.54,0.547,0.411,300
40692,2019-7-21 06:20:11.708,237.2,237.93,235.26,1.224,1.746,1.566,533,1073,0.498,50.02,155,227,151,290,414,369,0.537,0.548,0.412,300
40693,2019-7-21 06:20:11.918,237.2,237.93,235.26,1.224,1.746,1.566,533,1073,0.498,50.02,155,227,151,290,414,369,0.537,0.548,0.412,300
40694,2019-7-21 06:20:12.283,237.22,237.97,235.31,1.224,1.746,1.566,534,1073,0.498,50.02,157,227,150,290,415,368,0.539,0.547,0.41,300
40695,2019-7-21 06:20:12.455,237.22,237.97,235.31,1.224,1.746,1.566,534,1073,0.498,50.02,157,227,150,290,415,368,0.539,0.547,0.41,300
40696,2019-7-21 06:20:12.626,237.22,237.97,235.31,1.224,1.746,1.566,534,1073,0.498,50.02,157,227,150,290,415,368,0.539,0.547,0.41,300
40697,2019-7-21 06:20:12.816,237.2,237.97,235.29,1.218,1.758,1.572,534,1076,0.496,50.01,155,229,150,289,418,369,0.539,0.548,0.408,300
40698,2019-7-21 06:20:13.028,237.2,237.97,235.29,1.218,1.758,1.572,534,1076,0.496,50.01,155,229,150,289,418,369,0.539,0.548,0.408,300
40699,2019-7-21 06:20:13.243,237.2,238.01,235.31,1.224,1.752,1.566,536,1075,0.498,50.01,157,228,151,290,417,368,0.541,0.548,0.41,300
40700,2019-7-21 06:20:13.472,237.2,238.01,235.31,1.224,1.752,1.566,536,1075,0.498,50.01,157,228,151,290,417,368,0.541,0.548,0.41,300
40701,2019-7-21 06:20:13.711,237.24,238.01,235.33,1.224,1.752,1.572,536,1076,0.496,50.01,157,228,151,290,417,369,0.538,0.548,0.411,300
40702,2019-7-21 06:20:13.920,237.24,238.01,235.33,1.224,1.752,1.572,536,1076,0.496,50.01,157,228,151,290,417,369,0.538,0.548,0.411,300
40703,2019-7-21 06:20:14.127,237.24,238.01,235.33,1.224,1.752,1.572,536,1076,0.496,50.01,157,228,151,290,417,369,0.538,0.548,0.411,300
40704,2019-7-21 06:20:14.355,237.16,237.93,235.26,1.218,1.746,1.572,533,1072,0.498,50.01,155,228,150,289,415,368,0.541,0.549,0.41,300
40705,2019-7-21 06:20:14.570,237.16,237.93,235.26,1.218,1.746,1.572,533,1072,0.498,50.01,155,228,150,289,415,368,0.541,0.549,0.41,300
40706,2019-7-21 06:20:14.785,237.09,237.84,235.15,1.218,1.746,1.566,532,1072,0.494,50.01,155,227,150,289,415,368,0.54,0.549,0.409,300
40707,2019-7-21 06:20:15.010,237.09,237.84,235.15,1.218,1.746,1.566,532,1072,0.494,50.01,155,227,150,289,415,368,0.54,0.549,0.409,300
40708,2019-7-21 06:20:15.239,237.05,237.82,235.13,1.218,1.746,1.566,533,1072,0.498,50.01,155,228,150,289,415,368,0.539,0.549,0.41,300
40709,2019-7-21 06:20:15.458,237.05,237.82,235.13,1.218,1.746,1.566,533,1072,0.498,50.01,155,228,150,289,415,368,0.539,0.549,0.41,300
40710,2019-7-21 06:20:15.718,237.07,237.88,235.2,1.218,1.746,1.566,533,1072,0.498,50.01,155,228,150,289,415,368,0.54,0.549,0.409,300
40711,2019-7-21 06:20:15.913,237.07,237.88,235.2,1.218,1.746,1.566,533,1072,0.498,50.01,155,228,150,289,415,368,0.54,0.549,0.409,300
40712,2019-7-21 06:20:16.115,237.07,237.88,235.2,1.218,1.746,1.566,533,1072,0.498,50.01,155,228,150,289,415,368,0.54,0.549,0.409,300
40713,2019-7-21 06:20:16.342,237,237.86,235.2,1.218,1.746,1.572,533,1073,0.498,50.01,154,228,151,289,415,369,0.537,0.55,0.41,300
40714,2019-7-21 06:20:16.566,237,237.86,235.2,1.218,1.746,1.572,533,1073,0.498,50.01,154,228,151,289,415,369,0.537,0.55,0.41,300
40715,2019-7-21 06:20:16.823,237.02,237.86,235.18,1.218,1.746,1.56,533,1070,0.5,50.01,155,228,150,289,415,366,0.539,0.549,0.41,300
40716,2019-7-21 06:20:17.005,237.02,237.86,235.18,1.218,1.746,1.56,533,1070,0.5,50.01,155,228,150,289,415,366,0.539,0.549,0.41,300
40717,2019-7-21 06:20:17.235,236.91,237.79,235.15,1.218,1.746,1.572,533,1073,0.498,50.01,154,228,151,289,415,369,0.538,0.551,0.413,300
40718,2019-7-21 06:20:17.445,236.91,237.79,235.15,1.218,1.746,1.572,533,1073,0.498,50.01,154,228,151,289,415,369,0.538,0.551,0.413,300
40719,2019-7-21 06:20:17.723,237,237.86,235.22,1.218,1.746,1.566,534,1072,0.498,50.01,155,228,151,289,415,368,0.538,0.55,0.413,300
40720,2019-7-21 06:20:17.905,237,237.86,235.22,1.218,1.746,1.566,534,1072,0.498,50.01,155,228,151,289,415,368,0.538,0.55,0.413,300
40721,2019-7-21 06:20:18.107,237,237.86,235.22,1.218,1.746,1.566,534,1072,0.498,50.01,155,228,151,289,415,368,0.538,0.55,0.413,300
40722,2019-7-21 06:20:18.332,237.07,237.9,235.24,1.218,1.752,1.572,535,1075,0.498,50,155,229,151,289,417,369,0.539,0.55,0.41,300
40723,2019-7-21 06:20:18.549,237.07,237.9,235.24,1.218,1.752,1.572,535,1075,0.498,50,155,229,151,289,417,369,0.539,0.55,0.41,300
40724,2019-7-21 06:20:18.765,237.11,237.93,235.26,1.224,1.752,1.572,534,1074,0.498,50,155,228,151,290,415,369,0.539,0.549,0.411,300
40725,2019-7-21 06:20:18.996,237.11,237.93,235.26,1.224,1.752,1.572,534,1074,0.498,50,155,228,151,290,415,369,0.539,0.549,0.411,300
40726,2019-7-21 06:20:19.238,237.16,237.99,235.33,1.224,1.746,1.572,534,1074,0.498,50,155,228,151,290,415,369,0.536,0.55,0.409,300
40727,2019-7-21 06:20:19.428,237.16,237.99,235.33,1.224,1.746,1.572,534,1074,0.498,50,155,228,151,290,415,369,0.536,0.55,0.409,300
40728,2019-7-21 06:20:19.658,237.16,237.99,235.33,1.224,1.746,1.572,534,1074,0.498,50,155,228,151,290,415,369,0.536,0.55,0.409,300
40729,2019-7-21 06:20:19.875,237.09,237.88,235.24,1.224,1.746,1.566,534,1072,0.498,50,155,228,151,289,415,368,0.538,0.549,0.412,300
